Date,User ID,Account,Category,Subcategory,Note,INR,Income/Expense,Note_dup,Amount,Currency,Account_dup,Logging Date
12/13/2025 17:40,60,Debit Card,Shopping,Online,Gift received,6056.09,Income,,6056.09,INR,Debit Card,2025-12-18 10:14:23
12/13/2025 17:32,1,Wallet,Entertainment,Movies,Utility payment,180.87,Expense,,180.87,INR,Wallet,2025-12-18 10:14:22
12/13/2025 17:29,87,Credit Card,Transportation,Bus,Gift received,2346.88,Income,,2346.88,INR,Credit Card,2025-12-18 10:14:23
12/13/2025 17:05,88,Debit Card,Travel,Tour,Gift received,5005.4,Income,,5005.40,INR,Debit Card,2025-12-18 10:14:23
12/13/2025 17:04,61,UPI,Other,Misc,Ride to office,631.16,Expense,,631.16,INR,UPI,2025-12-18 10:14:23
12/13/2025 16:38,26,Credit Card,Travel,Flights,Impulse buy,1161.69,Expense,,1161.69,INR,Credit Card,2025-12-18 10:14:23
12/13/2025 16:37,64,Wallet,Food,Snacks,Cashback,5969.09,Income,,5969.09,INR,Wallet,2025-12-18 10:14:23
12/13/2025 15:58,31,Credit Card,Entertainment,Streaming,Subscription,1993.58,Expense,,1993.58,INR,Credit Card,2025-12-18 10:14:23
12/13/2025 15:57,33,UPI,Other,Donation,Ride to office,951.29,Expense,,951.29,INR,UPI,2025-12-18 10:14:23
12/13/2025 14:04,60,Auto Debit,Education,Courses,Weekly stock-up,2346.9,Expense,,2346.90,INR,Auto Debit,2025-12-18 10:14:23
12/13/2025 13:44,28,Auto Debit,Bills,Phone,Weekend plan,853.4,Expense,,853.40,INR,Auto Debit,2025-12-18 10:14:23
12/13/2025 13:32,98,Debit Card,Food,Lunch,Salary credit,6637.11,Income,,6637.11,INR,Debit Card,2025-12-18 10:14:23
12/13/2025 13:10,91,Debit Card,Travel,Hotels,Subscription,1701.46,Expense,,1701.46,INR,Debit Card,2025-12-18 10:14:23
12/13/2025 11:53,17,Credit Card,Shopping,Groceries,Quick bite,607.85,Expense,,607.85,INR,Credit Card,2025-12-18 10:14:23
12/13/2025 11:40,51,Auto Debit,Transportation,Cab,Weekly stock-up,506.93,Expense,,506.93,INR,Auto Debit,2025-12-18 10:14:23
12/13/2025 11:29,93,Credit Card,Transportation,Fuel,Impulse buy,2253.62,Expense,,2253.62,INR,Credit Card,2025-12-18 10:14:23
12/13/2025 10:47,77,Credit Card,Bills,Internet,Gift received,6199.47,Income,,6199.47,INR,Credit Card,2025-12-18 10:14:23
12/13/2025 09:23,65,Credit Card,Shopping,Essentials,Weekend plan,2013.33,Expense,,2013.33,INR,Credit Card,2025-12-18 10:14:23
12/13/2025 08:29,3,Debit Card,Entertainment,Movies,Ride to office,361.31,Expense,,361.31,INR,Debit Card,2025-12-18 10:14:22
12/13/2025 08:07,99,Debit Card,Bills,Internet,Subscription,2151.43,Expense,,2151.43,INR,Debit Card,2025-12-18 10:14:23
12/13/2025 07:58,91,Credit Card,Health,Gym,Cashback,3856.07,Income,,3856.07,INR,Credit Card,2025-12-18 10:14:23
12/13/2025 07:44,13,UPI,Transportation,Fuel,Gift received,5104.72,Income,,5104.72,INR,UPI,2025-12-18 10:14:22
12/13/2025 07:16,5,UPI,Entertainment,Streaming,Weekly stock-up,615.28,Expense,,615.28,INR,UPI,2025-12-18 10:14:22
12/13/2025 06:24,9,Debit Card,Shopping,Online,Weekly stock-up,1483.18,Expense,,1483.18,INR,Debit Card,2025-12-18 10:14:22
12/13/2025 03:10,91,Debit Card,Travel,Hotels,Weekend plan,2306.83,Expense,,2306.83,INR,Debit Card,2025-12-18 10:14:23
12/13/2025 02:53,51,Auto Debit,Bills,Internet,Subscription,1264.0,Expense,,1264.00,INR,Auto Debit,2025-12-18 10:14:23
12/13/2025 01:55,65,Wallet,Travel,Hotels,Freelance payout,7898.66,Income,,7898.66,INR,Wallet,2025-12-18 10:14:23
12/13/2025 01:41,20,Auto Debit,Other,Gift,Quick bite,595.43,Expense,,595.43,INR,Auto Debit,2025-12-18 10:14:23
12/13/2025 01:07,46,Wallet,Bills,Electricity,Subscription,1166.73,Expense,,1166.73,INR,Wallet,2025-12-18 10:14:23
12/13/2025 00:23,26,Auto Debit,Transportation,Metro,Utility payment,487.29,Expense,,487.29,INR,Auto Debit,2025-12-18 10:14:23
12/12/2025 23:39,76,Credit Card,Education,Courses,Quick bite,866.07,Expense,,866.07,INR,Credit Card,2025-12-18 10:14:23
12/12/2025 23:18,62,Credit Card,Transportation,Fuel,Weekly stock-up,1423.2,Expense,,1423.20,INR,Credit Card,2025-12-18 10:14:23
12/12/2025 23:12,20,Wallet,Health,Consultation,Impulse buy,2083.7,Expense,,2083.70,INR,Wallet,2025-12-18 10:14:23
12/12/2025 22:38,50,Debit Card,Travel,Tour,Quick bite,2129.7,Expense,,2129.70,INR,Debit Card,2025-12-18 10:14:23
12/12/2025 22:17,17,Credit Card,Entertainment,Movies,Subscription,2387.33,Expense,,2387.33,INR,Credit Card,2025-12-18 10:14:23
12/12/2025 21:13,78,Wallet,Transportation,Cab,Cashback,7674.51,Income,,7674.51,INR,Wallet,2025-12-18 10:14:23
12/12/2025 20:49,92,Debit Card,Food,Dinner,Impulse buy,941.66,Expense,,941.66,INR,Debit Card,2025-12-18 10:14:23
12/12/2025 17:58,3,Debit Card,Education,Courses,Utility payment,2354.31,Expense,,2354.31,INR,Debit Card,2025-12-18 10:14:22
12/12/2025 17:15,45,UPI,Shopping,Essentials,Weekly stock-up,945.99,Expense,,945.99,INR,UPI,2025-12-18 10:14:23
12/12/2025 17:00,72,Credit Card,Entertainment,Streaming,Quick bite,1276.38,Expense,,1276.38,INR,Credit Card,2025-12-18 10:14:23
12/12/2025 16:56,95,Auto Debit,Health,Consultation,Impulse buy,996.27,Expense,,996.27,INR,Auto Debit,2025-12-18 10:14:23
12/12/2025 16:52,26,Wallet,Education,Courses,Impulse buy,2267.7,Expense,,2267.70,INR,Wallet,2025-12-18 10:14:23
12/12/2025 16:15,53,Wallet,Health,Consultation,Gift received,500.73,Income,,500.73,INR,Wallet,2025-12-18 10:14:23
12/12/2025 15:59,91,Credit Card,Transportation,Bus,Weekend plan,1332.97,Expense,,1332.97,INR,Credit Card,2025-12-18 10:14:23
12/12/2025 15:22,5,Debit Card,Food,Breakfast,Freelance payout,693.67,Income,,693.67,INR,Debit Card,2025-12-18 10:14:22
12/12/2025 14:33,51,UPI,Shopping,Clothing,Cashback,6101.14,Income,,6101.14,INR,UPI,2025-12-18 10:14:23
12/12/2025 14:26,87,Debit Card,Entertainment,Movies,Weekend plan,51.76,Expense,,51.76,INR,Debit Card,2025-12-18 10:14:23
12/12/2025 12:50,92,Credit Card,Travel,Tour,Quick bite,841.49,Expense,,841.49,INR,Credit Card,2025-12-18 10:14:23
12/12/2025 12:48,8,Debit Card,Transportation,Cab,Utility payment,371.46,Expense,,371.46,INR,Debit Card,2025-12-18 10:14:22
12/12/2025 12:28,60,Debit Card,Food,Lunch,Subscription,1997.52,Expense,,1997.52,INR,Debit Card,2025-12-18 10:14:23
12/12/2025 12:08,85,UPI,Education,Workshops,Impulse buy,852.01,Expense,,852.01,INR,UPI,2025-12-18 10:14:23
12/12/2025 11:09,13,Auto Debit,Other,Gift,Ride to office,389.84,Expense,,389.84,INR,Auto Debit,2025-12-18 10:14:22
12/12/2025 10:54,82,UPI,Transportation,Fuel,Ride to office,1352.1,Expense,,1352.10,INR,UPI,2025-12-18 10:14:23
12/12/2025 10:25,80,Wallet,Education,Courses,Weekend plan,1600.44,Expense,,1600.44,INR,Wallet,2025-12-18 10:14:23
12/12/2025 09:06,21,Wallet,Other,Misc,Ride to office,1766.39,Expense,,1766.39,INR,Wallet,2025-12-18 10:14:23
12/12/2025 06:27,15,Wallet,Entertainment,Movies,Quick bite,1592.5,Expense,,1592.50,INR,Wallet,2025-12-18 10:14:22
12/12/2025 06:14,26,Auto Debit,Food,Dinner,Weekly stock-up,1106.71,Expense,,1106.71,INR,Auto Debit,2025-12-18 10:14:23
12/12/2025 06:01,26,Auto Debit,Education,Books,Subscription,1771.73,Expense,,1771.73,INR,Auto Debit,2025-12-18 10:14:23
12/12/2025 05:40,93,Wallet,Bills,Phone,Quick bite,264.91,Expense,,264.91,INR,Wallet,2025-12-18 10:14:23
12/12/2025 05:11,100,Wallet,Transportation,Metro,Utility payment,1319.27,Expense,,1319.27,INR,Wallet,2025-12-18 10:14:23
12/12/2025 04:44,21,Auto Debit,Entertainment,Movies,Weekend plan,1044.94,Expense,,1044.94,INR,Auto Debit,2025-12-18 10:14:23
12/12/2025 04:44,24,Credit Card,Entertainment,Movies,Weekend plan,1058.72,Expense,,1058.72,INR,Credit Card,2025-12-18 10:14:23
12/12/2025 04:44,53,Credit Card,Transportation,Cab,Impulse buy,45.25,Expense,,45.25,INR,Credit Card,2025-12-18 10:14:23
12/12/2025 03:50,91,Debit Card,Entertainment,Movies,Weekly stock-up,2012.64,Expense,,2012.64,INR,Debit Card,2025-12-18 10:14:23
12/12/2025 02:14,60,Wallet,Shopping,Clothing,Weekend plan,1123.6,Expense,,1123.60,INR,Wallet,2025-12-18 10:14:23
12/12/2025 01:07,15,Debit Card,Education,Workshops,Utility payment,897.67,Expense,,897.67,INR,Debit Card,2025-12-18 10:14:22
12/12/2025 00:53,5,Auto Debit,Transportation,Cab,Salary credit,2482.17,Income,,2482.17,INR,Auto Debit,2025-12-18 10:14:22
12/12/2025 00:45,28,UPI,Shopping,Online,Subscription,2359.97,Expense,,2359.97,INR,UPI,2025-12-18 10:14:23
12/11/2025 23:52,56,UPI,Food,Snacks,Utility payment,1122.58,Expense,,1122.58,INR,UPI,2025-12-18 10:14:23
12/11/2025 22:56,35,Auto Debit,Shopping,Online,Ride to office,1515.76,Expense,,1515.76,INR,Auto Debit,2025-12-18 10:14:23
12/11/2025 22:44,15,Auto Debit,Other,Gift,Utility payment,1794.95,Expense,,1794.95,INR,Auto Debit,2025-12-18 10:14:22
12/11/2025 21:27,46,Wallet,Bills,Rent,Ride to office,341.48,Expense,,341.48,INR,Wallet,2025-12-18 10:14:23
12/11/2025 21:24,46,UPI,Bills,Phone,Subscription,2335.2,Expense,,2335.20,INR,UPI,2025-12-18 10:14:23
12/11/2025 20:26,100,Auto Debit,Transportation,Metro,Ride to office,2180.15,Expense,,2180.15,INR,Auto Debit,2025-12-18 10:14:23
12/11/2025 18:59,60,Auto Debit,Entertainment,Movies,Cashback,968.96,Income,,968.96,INR,Auto Debit,2025-12-18 10:14:23
12/11/2025 18:01,13,Auto Debit,Other,Donation,Refund,6346.59,Income,,6346.59,INR,Auto Debit,2025-12-18 10:14:22
12/11/2025 17:23,17,Credit Card,Shopping,Groceries,Salary credit,2657.38,Income,,2657.38,INR,Credit Card,2025-12-18 10:14:23
12/11/2025 16:54,53,Credit Card,Education,Books,Refund,1956.26,Income,,1956.26,INR,Credit Card,2025-12-18 10:14:23
12/11/2025 15:50,95,Debit Card,Food,Dinner,Weekly stock-up,2195.17,Expense,,2195.17,INR,Debit Card,2025-12-18 10:14:23
12/11/2025 15:29,32,Credit Card,Education,Books,Quick bite,419.05,Expense,,419.05,INR,Credit Card,2025-12-18 10:14:23
12/11/2025 15:23,77,Debit Card,Shopping,Online,Salary credit,2828.01,Income,,2828.01,INR,Debit Card,2025-12-18 10:14:23
12/11/2025 13:18,77,Wallet,Health,Pharmacy,Utility payment,1582.63,Expense,,1582.63,INR,Wallet,2025-12-18 10:14:23
12/11/2025 13:00,50,UPI,Entertainment,Movies,Freelance payout,3705.6,Income,,3705.60,INR,UPI,2025-12-18 10:14:23
12/11/2025 12:49,98,Credit Card,Entertainment,Streaming,Freelance payout,1294.73,Income,,1294.73,INR,Credit Card,2025-12-18 10:14:23
12/11/2025 12:32,60,Debit Card,Education,Courses,Quick bite,737.31,Expense,,737.31,INR,Debit Card,2025-12-18 10:14:23
12/11/2025 11:23,82,Auto Debit,Travel,Tour,Subscription,657.55,Expense,,657.55,INR,Auto Debit,2025-12-18 10:14:23
12/11/2025 10:01,46,Credit Card,Health,Gym,Freelance payout,7660.69,Income,,7660.69,INR,Credit Card,2025-12-18 10:14:23
12/11/2025 09:31,92,Wallet,Travel,Flights,Weekly stock-up,1098.25,Expense,,1098.25,INR,Wallet,2025-12-18 10:14:23
12/11/2025 09:06,84,Auto Debit,Travel,Flights,Subscription,1260.03,Expense,,1260.03,INR,Auto Debit,2025-12-18 10:14:23
12/11/2025 08:57,71,UPI,Shopping,Essentials,Subscription,1845.01,Expense,,1845.01,INR,UPI,2025-12-18 10:14:23
12/11/2025 06:29,64,Auto Debit,Shopping,Essentials,Quick bite,2107.66,Expense,,2107.66,INR,Auto Debit,2025-12-18 10:14:23
12/11/2025 06:12,67,Credit Card,Transportation,Fuel,Quick bite,1719.85,Expense,,1719.85,INR,Credit Card,2025-12-18 10:14:23
12/11/2025 06:11,15,Credit Card,Education,Workshops,Quick bite,836.99,Expense,,836.99,INR,Credit Card,2025-12-18 10:14:22
12/11/2025 04:54,98,UPI,Travel,Tour,Weekend plan,838.88,Expense,,838.88,INR,UPI,2025-12-18 10:14:23
12/11/2025 04:49,53,Auto Debit,Entertainment,Movies,Subscription,2411.89,Expense,,2411.89,INR,Auto Debit,2025-12-18 10:14:23
12/11/2025 04:34,46,Debit Card,Food,Snacks,Utility payment,2029.91,Expense,,2029.91,INR,Debit Card,2025-12-18 10:14:23
12/11/2025 04:04,100,UPI,Other,Misc,Ride to office,2021.33,Expense,,2021.33,INR,UPI,2025-12-18 10:14:23
12/11/2025 02:21,80,Auto Debit,Entertainment,Concert,Subscription,1428.44,Expense,,1428.44,INR,Auto Debit,2025-12-18 10:14:23
12/11/2025 02:07,80,UPI,Shopping,Clothing,Utility payment,499.48,Expense,,499.48,INR,UPI,2025-12-18 10:14:23
12/11/2025 01:17,95,Wallet,Other,Misc,Quick bite,1831.06,Expense,,1831.06,INR,Wallet,2025-12-18 10:14:23
12/11/2025 00:56,98,Wallet,Health,Consultation,Impulse buy,1040.01,Expense,,1040.01,INR,Wallet,2025-12-18 10:14:23
12/11/2025 00:51,92,Wallet,Bills,Rent,Weekend plan,1415.94,Expense,,1415.94,INR,Wallet,2025-12-18 10:14:23
12/10/2025 23:46,96,Debit Card,Transportation,Bus,Quick bite,304.85,Expense,,304.85,INR,Debit Card,2025-12-18 10:14:23
12/10/2025 23:37,22,Debit Card,Travel,Hotels,Gift received,1064.06,Income,,1064.06,INR,Debit Card,2025-12-18 10:14:23
12/10/2025 22:59,98,Debit Card,Entertainment,Movies,Impulse buy,1385.57,Expense,,1385.57,INR,Debit Card,2025-12-18 10:14:23
12/10/2025 22:06,5,Wallet,Travel,Tour,Gift received,2706.59,Income,,2706.59,INR,Wallet,2025-12-18 10:14:22
12/10/2025 20:29,7,Debit Card,Shopping,Groceries,Weekly stock-up,292.15,Expense,,292.15,INR,Debit Card,2025-12-18 10:14:22
12/10/2025 18:08,14,Debit Card,Other,Donation,Utility payment,319.83,Expense,,319.83,INR,Debit Card,2025-12-18 10:14:22
12/10/2025 18:07,51,Auto Debit,Food,Breakfast,Utility payment,300.57,Expense,,300.57,INR,Auto Debit,2025-12-18 10:14:23
12/10/2025 17:27,82,Auto Debit,Bills,Internet,Gift received,3888.64,Income,,3888.64,INR,Auto Debit,2025-12-18 10:14:23
12/10/2025 16:33,60,Credit Card,Entertainment,Concert,Impulse buy,2145.56,Expense,,2145.56,INR,Credit Card,2025-12-18 10:14:23
12/10/2025 16:31,58,Auto Debit,Other,Donation,Quick bite,1756.17,Expense,,1756.17,INR,Auto Debit,2025-12-18 10:14:23
12/10/2025 15:43,60,Credit Card,Transportation,Bus,Subscription,709.84,Expense,,709.84,INR,Credit Card,2025-12-18 10:14:23
12/10/2025 15:29,5,Debit Card,Entertainment,Movies,Subscription,300.2,Expense,,300.20,INR,Debit Card,2025-12-18 10:14:22
12/10/2025 15:22,93,UPI,Food,Breakfast,Cashback,3012.65,Income,,3012.65,INR,UPI,2025-12-18 10:14:23
12/10/2025 14:30,78,Debit Card,Transportation,Cab,Ride to office,868.91,Expense,,868.91,INR,Debit Card,2025-12-18 10:14:23
12/10/2025 14:09,3,Wallet,Travel,Tour,Weekly stock-up,2265.71,Expense,,2265.71,INR,Wallet,2025-12-18 10:14:22
12/10/2025 13:31,34,Wallet,Transportation,Fuel,Weekly stock-up,402.27,Expense,,402.27,INR,Wallet,2025-12-18 10:14:23
12/10/2025 13:18,85,Credit Card,Travel,Tour,Weekly stock-up,1450.86,Expense,,1450.86,INR,Credit Card,2025-12-18 10:14:23
12/10/2025 13:13,60,UPI,Education,Courses,Impulse buy,1473.89,Expense,,1473.89,INR,UPI,2025-12-18 10:14:23
12/10/2025 10:58,20,Wallet,Transportation,Cab,Weekend plan,1049.68,Expense,,1049.68,INR,Wallet,2025-12-18 10:14:23
12/10/2025 10:34,80,Auto Debit,Travel,Hotels,Ride to office,1963.61,Expense,,1963.61,INR,Auto Debit,2025-12-18 10:14:23
12/10/2025 10:06,24,Debit Card,Transportation,Bus,Subscription,569.75,Expense,,569.75,INR,Debit Card,2025-12-18 10:14:23
12/10/2025 09:58,27,UPI,Shopping,Clothing,Salary credit,3885.21,Income,,3885.21,INR,UPI,2025-12-18 10:14:23
12/10/2025 07:23,14,UPI,Food,Breakfast,Subscription,2483.03,Expense,,2483.03,INR,UPI,2025-12-18 10:14:22
12/10/2025 07:12,6,Credit Card,Other,Donation,Weekly stock-up,2206.94,Expense,,2206.94,INR,Credit Card,2025-12-18 10:14:22
12/10/2025 06:54,53,Wallet,Other,Gift,Subscription,1255.5,Expense,,1255.50,INR,Wallet,2025-12-18 10:14:23
12/10/2025 06:52,32,Auto Debit,Bills,Phone,Ride to office,528.6,Expense,,528.60,INR,Auto Debit,2025-12-18 10:14:23
12/10/2025 06:43,89,UPI,Bills,Internet,Subscription,2334.75,Expense,,2334.75,INR,UPI,2025-12-18 10:14:23
12/10/2025 06:09,61,Credit Card,Entertainment,Movies,Impulse buy,944.76,Expense,,944.76,INR,Credit Card,2025-12-18 10:14:23
12/10/2025 03:27,81,Wallet,Other,Misc,Salary credit,6407.29,Income,,6407.29,INR,Wallet,2025-12-18 10:14:23
12/10/2025 03:13,71,Debit Card,Education,Workshops,Refund,3212.78,Income,,3212.78,INR,Debit Card,2025-12-18 10:14:23
12/10/2025 02:41,51,Debit Card,Shopping,Clothing,Subscription,834.74,Expense,,834.74,INR,Debit Card,2025-12-18 10:14:23
12/10/2025 01:58,46,Debit Card,Education,Courses,Ride to office,1550.04,Expense,,1550.04,INR,Debit Card,2025-12-18 10:14:23
12/10/2025 01:00,17,UPI,Transportation,Bus,Utility payment,2260.34,Expense,,2260.34,INR,UPI,2025-12-18 10:14:23
12/09/2025 23:38,43,UPI,Education,Books,Impulse buy,1372.14,Expense,,1372.14,INR,UPI,2025-12-18 10:14:23
12/09/2025 23:22,71,Credit Card,Travel,Flights,Quick bite,1339.9,Expense,,1339.90,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 21:30,71,Debit Card,Shopping,Essentials,Ride to office,1540.82,Expense,,1540.82,INR,Debit Card,2025-12-18 10:14:23
12/09/2025 19:57,21,Auto Debit,Transportation,Bus,Utility payment,1235.99,Expense,,1235.99,INR,Auto Debit,2025-12-18 10:14:23
12/09/2025 19:40,56,Credit Card,Bills,Electricity,Impulse buy,1088.64,Expense,,1088.64,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 19:15,91,Auto Debit,Other,Misc,Ride to office,118.87,Expense,,118.87,INR,Auto Debit,2025-12-18 10:14:23
12/09/2025 17:43,91,Debit Card,Education,Courses,Refund,5429.44,Income,,5429.44,INR,Debit Card,2025-12-18 10:14:23
12/09/2025 17:36,62,Credit Card,Education,Workshops,Impulse buy,1085.39,Expense,,1085.39,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 16:48,75,UPI,Entertainment,Concert,Ride to office,1426.06,Expense,,1426.06,INR,UPI,2025-12-18 10:14:23
12/09/2025 16:09,34,Auto Debit,Shopping,Groceries,Freelance payout,5830.76,Income,,5830.76,INR,Auto Debit,2025-12-18 10:14:23
12/09/2025 14:54,67,Wallet,Other,Misc,Subscription,2000.19,Expense,,2000.19,INR,Wallet,2025-12-18 10:14:23
12/09/2025 14:51,75,Credit Card,Shopping,Clothing,Gift received,1123.19,Income,,1123.19,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 14:36,24,Wallet,Shopping,Clothing,Ride to office,769.66,Expense,,769.66,INR,Wallet,2025-12-18 10:14:23
12/09/2025 13:45,29,Credit Card,Food,Lunch,Gift received,6636.5,Income,,6636.50,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 13:37,68,Debit Card,Travel,Tour,Quick bite,1004.35,Expense,,1004.35,INR,Debit Card,2025-12-18 10:14:23
12/09/2025 11:49,85,Credit Card,Bills,Phone,Subscription,2303.36,Expense,,2303.36,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 11:48,51,Debit Card,Entertainment,Concert,Quick bite,2295.63,Expense,,2295.63,INR,Debit Card,2025-12-18 10:14:23
12/09/2025 11:46,89,Auto Debit,Shopping,Online,Ride to office,95.31,Expense,,95.31,INR,Auto Debit,2025-12-18 10:14:23
12/09/2025 10:39,46,Debit Card,Transportation,Cab,Impulse buy,1516.53,Expense,,1516.53,INR,Debit Card,2025-12-18 10:14:23
12/09/2025 10:05,92,Credit Card,Entertainment,Movies,Gift received,1148.29,Income,,1148.29,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 09:47,93,Credit Card,Other,Donation,Weekend plan,276.39,Expense,,276.39,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 08:03,24,UPI,Travel,Flights,Impulse buy,1439.25,Expense,,1439.25,INR,UPI,2025-12-18 10:14:23
12/09/2025 07:17,17,Wallet,Other,Donation,Ride to office,1740.47,Expense,,1740.47,INR,Wallet,2025-12-18 10:14:23
12/09/2025 06:26,81,Credit Card,Travel,Hotels,Weekend plan,689.49,Expense,,689.49,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 04:18,24,Wallet,Shopping,Clothing,Impulse buy,1581.22,Expense,,1581.22,INR,Wallet,2025-12-18 10:14:23
12/09/2025 04:17,61,Credit Card,Food,Lunch,Ride to office,744.71,Expense,,744.71,INR,Credit Card,2025-12-18 10:14:23
12/09/2025 03:49,4,Credit Card,Other,Donation,Utility payment,1315.35,Expense,,1315.35,INR,Credit Card,2025-12-18 10:14:22
12/09/2025 03:45,82,UPI,Other,Misc,Impulse buy,888.71,Expense,,888.71,INR,UPI,2025-12-18 10:14:23
12/09/2025 03:33,60,UPI,Other,Misc,Weekend plan,1677.88,Expense,,1677.88,INR,UPI,2025-12-18 10:14:23
12/09/2025 03:08,62,Auto Debit,Entertainment,Movies,Refund,5158.86,Income,,5158.86,INR,Auto Debit,2025-12-18 10:14:23
12/09/2025 03:05,8,Debit Card,Entertainment,Concert,Utility payment,1790.47,Expense,,1790.47,INR,Debit Card,2025-12-18 10:14:22
12/09/2025 02:04,89,Debit Card,Education,Courses,Utility payment,460.09,Expense,,460.09,INR,Debit Card,2025-12-18 10:14:23
12/09/2025 02:02,4,Debit Card,Health,Consultation,Weekly stock-up,605.34,Expense,,605.34,INR,Debit Card,2025-12-18 10:14:22
12/09/2025 01:45,13,Debit Card,Shopping,Clothing,Weekend plan,2488.29,Expense,,2488.29,INR,Debit Card,2025-12-18 10:14:22
12/08/2025 23:26,17,Auto Debit,Shopping,Essentials,Utility payment,2137.72,Expense,,2137.72,INR,Auto Debit,2025-12-18 10:14:23
12/08/2025 23:04,93,Debit Card,Bills,Electricity,Utility payment,2247.58,Expense,,2247.58,INR,Debit Card,2025-12-18 10:14:23
12/08/2025 22:42,46,Auto Debit,Travel,Tour,Ride to office,2217.61,Expense,,2217.61,INR,Auto Debit,2025-12-18 10:14:23
12/08/2025 22:19,15,Wallet,Bills,Phone,Freelance payout,502.64,Income,,502.64,INR,Wallet,2025-12-18 10:14:22
12/08/2025 21:26,82,Auto Debit,Transportation,Metro,Weekly stock-up,2192.87,Expense,,2192.87,INR,Auto Debit,2025-12-18 10:14:23
12/08/2025 20:38,38,Auto Debit,Food,Snacks,Weekly stock-up,86.6,Expense,,86.60,INR,Auto Debit,2025-12-18 10:14:23
12/08/2025 19:31,11,Wallet,Health,Gym,Ride to office,502.38,Expense,,502.38,INR,Wallet,2025-12-18 10:14:22
12/08/2025 19:30,82,Wallet,Shopping,Clothing,Utility payment,1288.31,Expense,,1288.31,INR,Wallet,2025-12-18 10:14:23
12/08/2025 18:52,97,Auto Debit,Education,Workshops,Subscription,453.36,Expense,,453.36,INR,Auto Debit,2025-12-18 10:14:23
12/08/2025 17:29,5,Debit Card,Entertainment,Movies,Ride to office,2287.49,Expense,,2287.49,INR,Debit Card,2025-12-18 10:14:22
12/08/2025 17:29,29,Credit Card,Bills,Electricity,Cashback,3464.91,Income,,3464.91,INR,Credit Card,2025-12-18 10:14:23
12/08/2025 14:41,46,Credit Card,Transportation,Fuel,Ride to office,1558.25,Expense,,1558.25,INR,Credit Card,2025-12-18 10:14:23
12/08/2025 14:08,82,UPI,Bills,Phone,Refund,3374.94,Income,,3374.94,INR,UPI,2025-12-18 10:14:23
12/08/2025 14:01,75,Debit Card,Transportation,Cab,Cashback,2131.23,Income,,2131.23,INR,Debit Card,2025-12-18 10:14:23
12/08/2025 13:42,62,Wallet,Travel,Hotels,Weekend plan,1346.56,Expense,,1346.56,INR,Wallet,2025-12-18 10:14:23
